child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_WCDXTO0HT,29.71866264698889,<BIAS>,id_mn_best,child_height,teacher_social_total,id_mn_n,teacher_selfcare_total,pri_facilities,language_assessment,count_toilets_children,teacher_social_assistance,child_observe_attentive,child_age,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_B6TIIEIQJ,48.02846052819687,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,child_dateday,latitude,count_register_year_2016,ses_proxy,teacher_social_assistance,pri_amount_funding_dsd,teacher_emotional_total,child_zha,id_mn_best,mn_best,id_enumerator
ID_7UZ66G4L8,50.427525984247474,<BIAS>,teacher_emotional_total,id_enumerator,mn_best,child_observe_total,child_observe_diligent,id_mn_best,child_age,longitude,child_dobyear,dc_best,quintile,child_height,id_facility,ses_proxy
ID_WYP2V4JWK,43.2300854556814,<BIAS>,teacher_emotional_total,child_observe_total,child_height,child_observe_diligent,count_children_present,ses_proxy,child_enrolment_datedayofweek,dc_best,pri_fees_amount_pv,pri_name_network_forum,id_mn_best,mn_best,child_age,id_enumerator
ID_HEKRYM1A4,51.00473901167485,<BIAS>,child_observe_total,teacher_emotional_total,count_children_present,child_observe_diligent,child_observe_attentive,longitude,teacher_social_total,pri_time_open_minutes,id_enumerator,teacher_social_peers,id_mn_best,id_team,mn_best,child_age
ID_6R9STZK86,60.49671149162796,<BIAS>,child_months_enrolment,id_enumerator,child_dateweek,child_age,teacher_social_assistance,pra_agency_questions,dc_best,pri_capacity,child_datemonth,teacher_selfcare_total,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_total
ID_ABMQ8URI7,42.06797539803628,<BIAS>,mn_best,child_zha,id_mn_best,child_observe_total,child_observe_diligent,child_observe_attentive,count_toilets_children,teacher_emotional_total,ses_proxy,pri_fees_amount_pv,child_dateyear,child_dateweek,id_enumerator,child_age
ID_W1X2S8XHA,66.85181009966303,<BIAS>,child_age,ses_proxy,pri_fees_amount_pv,child_observe_attentive,facility_type,quintile,child_height,child_observe_total,teacher_emotional_total,child_zha,count_toilets_children,id_mn_best,child_dateday,child_observe_diligent
ID_51ON1WCV7,46.62218159686912,<BIAS>,child_observe_total,child_zha,child_height,teacher_emotional_total,child_observe_diligent,child_observe_attentive,count_register_year_2020,child_dobday,id_mn_n,pri_fees_amount_pv,mn_best,id_mn_best,longitude,child_age
ID_CEM6103TG,22.669020887546196,<BIAS>,child_observe_attentive,id_mn_best,teacher_social_assistance,teacher_emotional_understand,child_zha,id_facility,child_height,child_observe_diligent,prov_best,id_enumerator,id_ward,teacher_emotional_total,child_observe_total,child_age
ID_L9JKBJLMK,52.409681537261044,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_diligent,mn_best,child_height,id_mn_best,id_enumerator,child_observe_attentive,teacher_social_peers,pri_fees_amount_pv,child_dateyear,child_dateweek,child_age,id_facility
ID_ZCMEZ9J1D,39.616075667414144,<BIAS>,child_age,child_zha,teacher_selfcare_total,id_mn_best,child_observe_concentrated,id_enumerator,quintile,facility_type,id_facility,child_height,child_observe_attentive,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_OZL0JA0FH,31.945663218054083,<BIAS>,id_facility,id_dc_best,child_dateweek,teacher_selfcare_total,teacher_emotional_understand,child_height,child_observe_diligent,id_ward,id_enumerator,child_observe_attentive,id_mn_best,longitude,child_age,child_observe_total
ID_W1TNT3GRG,41.73771538116408,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_diligent,mn_best,child_zha,child_observe_concentrated,id_mn_n,pri_time_open_minutes,latitude,pri_fees_amount_pv,id_mn_best,id_team,id_enumerator,child_age
ID_EO78K6JAR,33.10082503642131,<BIAS>,id_facility,longitude,latitude,id_ward,id_mn_best,teacher_emotional_total,teacher_emotional_met,language_assessment,teacher_social_peers,child_height,child_dateweek,child_observe_attentive,child_observe_diligent,child_observe_total
ID_GG9WIQ0CG,51.01911828588584,<BIAS>,child_dateweek,child_observe_total,mn_best,id_mn_best,child_observe_diligent,pri_time_close_hours,count_children_precovid,obs_area_3,count_toilets_children,teacher_selfcare_total,id_facility,teacher_emotional_total,count_register_year_2020,child_age
ID_JZEFKYXAV,39.02200127590368,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_attentive,child_observe_diligent,child_zha,ses_proxy,child_height,id_enumerator,pri_year,latitude,mn_best,id_mn_best,longitude,child_age
ID_QA1OOY2G8,19.7556988259242,<BIAS>,child_enrolment_dateweek,id_ward,dc_best,teacher_social_total,id_prov,child_observe_attentive,teacher_social_assistance,id_team,teacher_emotional_total,child_observe_diligent,id_mn_best,mn_best,child_observe_total,id_dc_best
ID_EMK8OCWAH,30.23432535415277,<BIAS>,mn_best,id_dc_best,prov_best,child_observe_total,teacher_emotional_understand,teacher_social_assistance,id_ward,child_observe_diligent,longitude,child_observe_attentive,teacher_emotional_total,id_mn_best,id_enumerator,child_age
ID_NAHD74339,24.242670854276696,<BIAS>,id_facility,child_dateweek,teacher_social_assistance,teacher_social_total,child_observe_diligent,id_ward,teacher_emotional_understand,id_team,id_enumerator,child_observe_attentive,id_mn_best,teacher_emotional_total,child_observe_total,child_age
ID_BOWZ3YIOO,39.70810973635687,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,id_facility,pri_facilities,child_zha,child_height,child_dateweek,teacher_emotional_met,pri_fees_amount_pv,mn_best,teacher_emotional_total,id_enumerator,child_age
ID_MXOBC0CYK,57.59138269866596,<BIAS>,child_observe_total,child_age,child_observe_diligent,child_dobweek,child_height,child_zha,child_observe_attentive,facility_type,id_facility,id_mn_best,ses_proxy,id_mn_n,teacher_emotional_total,teacher_social_peers
ID_M143FEUB7,64.05392158428165,<BIAS>,child_age,child_observe_total,teacher_emotional_total,child_observe_diligent,id_enumerator,child_observe_attentive,child_height,child_observe_interested,id_facility,id_facility_n,id_prov,ses_proxy,mn_best,teacher_social_total
ID_6DPIOJQCP,53.87245393617733,<BIAS>,child_observe_total,child_zha,child_months_enrolment,child_observe_diligent,child_dateweek,longitude,delta_dayschild_datechild_enrolment_date,dc_best,teacher_social_nonaggressive,pri_fees_amount_pv,ses_proxy,id_enumerator,id_mn_best,mn_best
ID_J3IHCPIMI,32.602684887092146,<BIAS>,child_months_enrolment,child_age,teacher_social_total,teacher_emotional_total,child_dateweek,id_enumerator,prov_best,mn_best,id_team,id_prov,child_observe_diligent,id_dc_best,id_mn_best,child_observe_total
ID_FZRK4J9KM,51.3355926184305,<BIAS>,child_observe_total,id_facility,child_height,mn_best,child_observe_diligent,child_observe_attentive,child_dobday,id_mn_best,child_observe_concentrated,id_facility_n,child_zha,latitude,teacher_emotional_total,child_age
ID_HLBUOAQYR,33.96314741831765,<BIAS>,mn_best,child_observe_diligent,child_observe_attentive,child_dobday,id_mn_best,child_grant,child_observe_total,child_zha,count_register_year_2020,id_facility,obs_heating_census,id_ward,teacher_emotional_total,child_age
ID_10RWYRUNR,58.85469980548773,<BIAS>,child_age,teacher_emotional_total,id_mn_best,child_height,child_zha,mn_best,longitude,facility_type,id_dc_best,id_ward,child_observe_attentive,child_observe_diligent,id_enumerator,child_observe_total
ID_2TZCX6Z9V,36.777381315121104,<BIAS>,child_observe_diligent,ses_proxy,teacher_emotional_met,longitude,quintile,child_dateday,child_observe_total,child_dateweek,child_observe_attentive,id_mn_best,id_enumerator,teacher_emotional_total,mn_best,child_age
ID_RWTUYHWTO,57.342879566689135,<BIAS>,child_age,teacher_emotional_total,ses_proxy,child_observe_diligent,id_facility,quintile,id_enumerator,longitude,teacher_social_total,mn_best,child_observe_interested,child_height,child_observe_attentive,child_observe_total
ID_A39RYS3HX,47.586769546311125,<BIAS>,child_age,child_observe_total,teacher_emotional_total,child_observe_concentrated,teacher_social_assistance,child_dobweek,language_child,id_ward,id_mn_best,ses_proxy,child_height,child_zha,child_observe_diligent,id_enumerator
ID_7C8Y2CJBR,41.36615767617942,<BIAS>,child_age,id_facility,teacher_social_total,child_height,id_enumerator,child_observe_concentrated,child_dateweek,teacher_selfcare_total,id_mn_n,child_zha,teacher_emotional_total,child_observe_attentive,child_observe_diligent,child_observe_total
ID_FRVNI8YMR,64.91846510281118,<BIAS>,child_age,child_observe_total,ses_proxy,quintile,id_enumerator,id_dc_best,child_observe_diligent,child_observe_interested,id_dc_n,dc_best,teacher_social_total,mn_best,language_child,child_zha
ID_4JEAIUAUA,59.27171953313465,<BIAS>,child_age,child_observe_total,child_observe_attentive,child_zha,child_observe_interested,child_height,id_mn_best,child_observe_diligent,teacher_emotional_understand,teacher_emotional_total,quintile,ses_proxy,teacher_social_assistance,child_dobday
ID_SALADXKQT,25.643490122399033,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,child_dateweek,pri_fees_amount_pv,dc_best,child_height,id_team,id_enumerator,child_zha,mn_best,child_age,teacher_emotional_total,id_dc_best
ID_O0AG71MDY,36.12794663391513,<BIAS>,child_observe_total,mn_best,child_observe_diligent,child_observe_attentive,id_mn_best,id_team,child_observe_concentrated,id_ward,id_enumerator,child_dateweek,id_facility,child_height,teacher_emotional_total,child_age
ID_QGE7V5K75,56.00466171703473,<BIAS>,child_age,id_enumerator,facility_type,id_dc_best,child_observe_attentive,teacher_social_total,id_dc_n,child_zha,teacher_emotional_understand,language_child,child_height,teacher_emotional_total,child_observe_diligent,child_observe_total
ID_X97ZIQ7EP,41.647867464637905,<BIAS>,id_enumerator,child_observe_attentive,latitude,id_mn_best,ward_best,prov_best,dc_best,child_zha,pra_agency_order,child_observe_diligent,teacher_social_total,teacher_emotional_total,child_age,child_observe_total
ID_Q8S2W8XPA,32.04653553400756,<BIAS>,child_dateweek,teacher_emotional_understand,teacher_social_total,longitude,obs_heating_census,id_mn_n,prov_best,child_observe_concentrated,id_team,child_observe_attentive,id_mn_best,child_observe_diligent,child_age,child_observe_total
ID_QP8T95W8J,63.85880496891806,<BIAS>,child_age,child_observe_total,ses_proxy,teacher_emotional_total,id_enumerator,child_observe_attentive,child_observe_diligent,quintile,mn_best,id_facility,child_zha,id_dc_n,child_observe_interested,id_facility_n
ID_52RWH3K6I,32.367971969786986,<BIAS>,teacher_emotional_total,child_dateweek,id_ward,count_register_year_2018,pri_fees_amount_pv,pra_class_size,id_team,child_observe_diligent,child_observe_attentive,id_mn_best,child_height,child_zha,child_observe_total,child_age
ID_GH4W2DKQS,47.13519678832608,<BIAS>,id_enumerator,child_height,child_dobweek,child_zha,teacher_selfcare_total,id_mn_best,child_observe_attentive,child_age,child_observe_concentrated,id_facility,count_register_gender_female,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_ZU4Y7EM9C,38.1862926238546,<BIAS>,child_dateday,facility_type,child_zha,id_ward,id_mn_n,child_dobweek,id_dc_best,id_ward_n,count_register_all,child_observe_diligent,child_observe_attentive,id_enumerator,teacher_emotional_total,child_observe_total
ID_MX4557TBH,52.76865640802266,<BIAS>,child_age,id_enumerator,child_observe_total,child_observe_diligent,ses_proxy,quintile,mn_best,id_mn_best,child_dateday,teacher_selfcare_total,language_child,language_assessment,child_height,teacher_emotional_total
ID_LY68RY4JJ,52.14387875038394,<BIAS>,child_zha,id_enumerator,pra_agency_questions,dc_best,child_observe_attentive,child_dobweek,id_facility,teacher_emotional_total,child_dateday,child_age,child_enrolment_datedayofweek,child_observe_diligent,id_mn_best,child_observe_total
ID_CU45XJ5DV,56.6535234772442,<BIAS>,child_age,ses_proxy,id_enumerator,child_observe_total,child_observe_interested,quintile,id_dc_best,child_observe_diligent,id_mn_best,id_facility,teacher_social_total,language_assessment,child_height,teacher_emotional_total
ID_A66BF9YH8,22.67324723776213,<BIAS>,id_mn_best,pri_language_7,id_enumerator,prov_best,id_mn_n,count_register_gender_female,teacher_emotional_total,count_register_year_2020,child_dateweek,id_ward,child_observe_diligent,child_observe_attentive,child_age,child_observe_total
ID_HSPOEP3KD,40.369929595077316,<BIAS>,id_enumerator,teacher_emotional_total,pri_fees_amount_pv,longitude,id_mn_best,pri_fees_amount,id_ward,teacher_social_assistance,language_child,child_dateweek,child_observe_attentive,child_age,child_observe_diligent,child_observe_total
ID_DEV35TSU5,62.78566386336379,<BIAS>,child_age,child_observe_total,teacher_emotional_total,id_enumerator,child_observe_diligent,id_mn_best,child_observe_interested,mn_best,child_height,quintile,child_zha,teacher_selfcare_total,ses_proxy,teacher_social_total
ID_FOINQRYBP,49.49178481371832,<BIAS>,child_observe_total,child_height,child_observe_diligent,mn_best,id_mn_best,child_observe_attentive,child_dateweek,teacher_selfcare_total,teacher_social_total,child_dateyear,child_zha,id_enumerator,child_age,teacher_emotional_total
ID_QLU47WOXG,26.090438940019023,<BIAS>,count_children_attendance,child_dobday,teacher_emotional_understand,teacher_social_peers,child_dateweek,child_observe_diligent,count_register_year_2020,prov_best,child_observe_attentive,id_mn_best,mn_best,id_enumerator,child_observe_total,child_age
ID_AXZQCM89S,58.43403711344063,<BIAS>,id_enumerator,teacher_emotional_total,longitude,child_enrolment_dateday,delta_dayschild_datechild_enrolment_date,prov_best,child_observe_attentive,language_assessment,teacher_social_total,child_observe_diligent,count_register_year_2020,id_mn_best,child_observe_total,child_age
ID_UEI4Q7E5L,62.31687577357527,<BIAS>,child_observe_total,child_zha,id_enumerator,child_observe_diligent,child_observe_attentive,pri_capacity,child_enrolment_datedayofweek,teacher_social_assistance,latitude,ses_proxy,obs_heating_census,teacher_emotional_total,id_mn_best,mn_best
ID_S23WCQAY9,37.29932310504619,<BIAS>,id_enumerator,child_dateweek,child_zha,longitude,pra_agency_questions,teacher_social_total,teacher_emotional_understand,child_observe_diligent,teacher_selfcare_total,mn_best,child_observe_attentive,id_mn_best,child_observe_total,child_age
ID_U3E297NA8,26.764693290779153,<BIAS>,id_mn_best,pri_clinic_time,dc_best,id_dc_best,teacher_emotional_understand,child_dateweek,id_team,pri_name_network_forum,mn_best,teacher_social_assistance,child_observe_attentive,teacher_emotional_total,child_observe_total,child_age
ID_TLX39P87H,30.679809871354205,<BIAS>,child_height,pri_clinic_time,child_zha,child_dateweek,teacher_selfcare_total,teacher_emotional_total,id_team,teacher_social_total,child_observe_diligent,id_mn_best,child_observe_attentive,id_enumerator,child_observe_total,child_age
ID_Z2IN7EBF0,55.42248780770782,<BIAS>,id_enumerator,id_team,child_observe_total,child_observe_diligent,pri_expense_maintenance,dc_best,count_children_attendance,child_dobday,teacher_emotional_total,child_dobweek,pri_amount_funding_dsd,id_mn_best,mn_best,pri_name_network_forum
ID_A9VYB3HAP,34.1570493461335,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,child_dateweek,obs_water,teacher_emotional_met,pri_fees_amount_pv,pri_name_network_forum,longitude,teacher_social_assistance,mn_best,id_mn_best,teacher_emotional_total,child_age
ID_8RSR63TDR,54.178833812089216,<BIAS>,child_observe_total,teacher_emotional_total,count_children_present,count_staff_all,mn_best,child_observe_diligent,count_staff_gender_female,id_mn_best,count_register_gender_female,prov_best,child_observe_attentive,obs_area_3,id_facility,child_age
ID_G8LXFG5SP,44.7489726728005,<BIAS>,id_mn_best,count_register_year_grader,dc_best,mn_best,child_observe_concentrated,id_dc_best,count_register_gender_female,count_children_attendance,teacher_social_total,child_dateweek,child_observe_diligent,child_height,child_observe_attentive,child_observe_total
ID_W8KOIY49Q,46.73838883660249,<BIAS>,id_enumerator,teacher_emotional_total,child_observe_total,mn_best,child_dateweek,id_mn_best,child_observe_attentive,delta_dayschild_datechild_enrolment_date,child_observe_concentrated,child_height,child_observe_diligent,pri_fees_amount_pv,id_team,child_age
ID_79GHY8Z5B,63.66218597250756,<BIAS>,child_observe_total,child_age,child_observe_diligent,child_observe_attentive,child_dobweek,longitude,child_zha,latitude,child_observe_interested,child_dobday,child_dateyear,teacher_social_peers,ses_proxy,teacher_emotional_total
ID_1NE8VRSON,42.11901100055999,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,pri_fees_amount_pv,pri_clinic_time,pra_class_attendance_precovid,count_register_year_2020,count_children_present,pri_amount_funding_dsd,longitude,teacher_emotional_total,id_mn_best,mn_best,child_age
ID_AN47TRU98,56.56415938638714,<BIAS>,child_age,child_height,child_observe_diligent,child_observe_attentive,teacher_social_assistance,facility_type,id_mn_best,teacher_emotional_understand,child_dobday,ses_proxy,language_child,teacher_selfcare_total,child_observe_total,teacher_emotional_total
ID_SNCCSAF4T,49.65047764070181,<BIAS>,child_observe_total,child_zha,child_observe_diligent,child_dateday,child_observe_attentive,child_dateweek,ses_proxy,pri_fees_amount_pv,teacher_emotional_met,mn_best,id_mn_best,id_enumerator,teacher_emotional_total,child_age
ID_P7XX71DOU,30.117581803982002,<BIAS>,id_mn_best,pri_fees_amount_pv,id_enumerator,pri_fees_amount,teacher_emotional_understand,pra_agency_order,child_dateweek,prov_best,child_observe_attentive,count_register_year_2020,id_ward,child_observe_diligent,child_age,child_observe_total
ID_FSQ52WIY8,52.511684923871854,<BIAS>,teacher_emotional_total,child_observe_total,child_zha,child_height,child_observe_diligent,child_dateday,id_ward,pri_fees_amount_pv,latitude,ses_proxy,child_age,id_enumerator,mn_best,longitude
ID_QE3DVIHMK,54.467868920633805,<BIAS>,id_mn_best,longitude,id_enumerator,child_age,child_dateday,child_dateweek,child_observe_attentive,teacher_selfcare_total,child_zha,pra_groupings_3,child_observe_concentrated,teacher_emotional_total,child_observe_diligent,child_observe_total
ID_V5RV7ZBQ0,61.40938995266104,<BIAS>,id_enumerator,latitude,dc_best,child_dateweek,delta_dayschild_datechild_enrolment_date,teacher_emotional_total,teacher_social_total,id_mn_best,longitude,pra_class_size,language_assessment,id_ward,child_observe_attentive,child_observe_total
ID_SS78PTNRJ,45.839656213679945,<BIAS>,child_observe_diligent,child_observe_total,count_register_all,child_observe_attentive,count_staff_gender_female,id_mn_best,count_children_present,count_register_gender_male,pri_fees_amount_pv,id_enumerator,mn_best,pri_name_network_forum,teacher_emotional_total,child_age
ID_MJTE36ZC6,48.15527612356485,<BIAS>,id_mn_best,id_enumerator,longitude,pri_capacity,child_dobweek,child_dateday,id_ward_n,teacher_selfcare_total,count_register_year_2020,child_observe_concentrated,child_observe_diligent,child_observe_attentive,teacher_emotional_total,child_observe_total
ID_4PMOMSD12,39.92518613275637,<BIAS>,child_observe_total,delta_dayschild_datechild_enrolment_date,child_observe_diligent,pri_expense_admin,longitude,child_observe_attentive,teacher_selfcare_total,teacher_emotional_met,id_team,mn_best,id_enumerator,id_mn_best,teacher_emotional_total,child_age
ID_473FVOOMF,59.38635109627585,<BIAS>,child_age,child_observe_total,ses_proxy,child_observe_diligent,pri_fees_amount_pv,child_dobweek,facility_type,quintile,pri_fees_amount,id_dc_best,child_zha,teacher_emotional_understand,teacher_emotional_total,child_height
ID_PPNIV7TLE,49.352383768973816,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,mn_best,id_mn_n,child_zha,count_children_present,child_observe_interested,longitude,teacher_emotional_met,id_facility,child_age,teacher_emotional_total,id_mn_best
ID_P1RH69GYO,41.40653866033492,<BIAS>,child_observe_diligent,mn_best,child_age,child_dobyear,child_observe_attentive,pra_agency_play,pri_facilities,obs_building,child_height,id_enumerator,teacher_emotional_total,child_observe_total,count_register_year_2020,child_zha
ID_9EOEKVOYD,40.88310734556183,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,child_dateweek,child_age,count_children_present,pra_agency_order,latitude,teacher_emotional_met,id_enumerator,id_mn_best,teacher_emotional_total,mn_best,id_dc_best
ID_MLI98T93U,60.823276822986706,<BIAS>,child_age,child_observe_total,child_observe_diligent,child_observe_attentive,child_height,mn_best,id_facility,child_observe_interested,id_mn_best,teacher_emotional_understand,ses_proxy,id_enumerator,child_dateweek,teacher_emotional_total
ID_K1CPW0PNS,56.97027404259288,<BIAS>,child_age,child_observe_total,id_enumerator,child_observe_attentive,child_observe_diligent,child_observe_interested,mn_best,id_mn_best,id_facility,ses_proxy,teacher_emotional_total,teacher_social_total,child_height,child_zha
ID_DJYXVVUS4,43.36477485016423,<BIAS>,child_observe_total,id_facility,child_observe_attentive,child_observe_diligent,pri_fees_amount_pv,child_height,pri_time_open_hours,pri_facilities,id_mn_best,teacher_social_peers,teacher_emotional_total,mn_best,child_age,id_team
ID_EY7I49PBQ,60.37195784209791,<BIAS>,child_age,child_observe_total,child_observe_diligent,id_enumerator,child_observe_attentive,child_observe_interested,child_height,mn_best,teacher_selfcare_total,teacher_social_peers,latitude,child_dateweek,facility_type,teacher_emotional_total
ID_2HW7CA9LD,50.70175588592963,<BIAS>,child_observe_total,mn_best,id_enumerator,child_observe_diligent,child_dobyear,count_children_precovid,id_mn_n,teacher_social_peers,count_children_present,id_mn_best,teacher_emotional_total,longitude,child_age,count_register_year_2020
ID_UWCU28B09,49.3096484111876,<BIAS>,child_age,id_enumerator,child_observe_total,child_observe_diligent,id_mn_best,id_prov,id_dc_n,facility_type,child_observe_interested,count_register_all,child_dateweek,id_facility,child_zha,teacher_emotional_total
ID_T35ZUX9FE,48.56099181102107,<BIAS>,child_age,ses_proxy,id_enumerator,teacher_social_total,child_observe_concentrated,child_zha,teacher_selfcare_total,id_mn_best,id_dc_best,child_height,child_observe_attentive,teacher_emotional_total,child_observe_diligent,child_observe_total
ID_07XHLCP68,64.09599950590946,<BIAS>,teacher_emotional_total,child_observe_total,id_enumerator,child_zha,child_height,child_observe_diligent,pra_class_space,teacher_emotional_met,pri_fees_amount_pv,ses_proxy,count_register_year_2020,id_mn_best,mn_best,child_age
ID_0ICPNDX5R,57.00577870606249,<BIAS>,child_observe_total,child_age,child_dobday,child_observe_diligent,id_enumerator,child_observe_attentive,mn_best,id_team,id_facility_n,child_dateweek,id_mn_best,child_height,child_zha,teacher_emotional_total
ID_911PIXSUB,42.051836589021654,<BIAS>,child_age,teacher_emotional_total,id_dc_best,id_mn_best,teacher_social_total,dc_best,child_observe_interested,child_height,id_enumerator,id_ward,child_observe_attentive,longitude,child_observe_diligent,child_observe_total
ID_J399S62UJ,60.75348184550487,<BIAS>,child_age,ses_proxy,child_zha,id_enumerator,quintile,child_observe_diligent,id_mn_best,child_height,id_dc_n,child_dobday,mn_best,id_facility,id_prov_n,child_observe_total
