child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_HEKRYM1A4,51.20974730071444,<BIAS>,child_observe_total,teacher_emotional_total,count_children_present,child_observe_diligent,child_observe_attentive,longitude,teacher_social_total,pri_time_open_minutes,id_enumerator,teacher_social_peers,id_mn_best,id_team,mn_best,child_age
ID_6R9STZK86,60.31728365609418,<BIAS>,child_months_enrolment,id_enumerator,child_dateweek,child_age,teacher_social_assistance,pra_agency_questions,dc_best,pri_capacity,child_datemonth,teacher_selfcare_total,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_total
ID_ABMQ8URI7,48.06736496765,<BIAS>,mn_best,child_zha,id_mn_best,child_observe_total,child_observe_diligent,child_observe_attentive,count_toilets_children,teacher_emotional_total,ses_proxy,pri_fees_amount_pv,child_dateyear,child_dateweek,id_enumerator,child_age
ID_W1X2S8XHA,69.02956354915075,<BIAS>,child_age,ses_proxy,pri_fees_amount_pv,child_observe_attentive,facility_type,quintile,child_height,child_observe_total,teacher_emotional_total,child_zha,count_toilets_children,id_mn_best,child_dateday,child_observe_diligent
ID_51ON1WCV7,45.436539949499945,<BIAS>,child_observe_total,child_zha,child_height,teacher_emotional_total,child_observe_diligent,child_observe_attentive,count_register_year_2020,child_dobday,id_mn_n,pri_fees_amount_pv,mn_best,id_mn_best,longitude,child_age
ID_CEM6103TG,26.62156879139756,<BIAS>,child_observe_attentive,id_mn_best,teacher_social_assistance,teacher_emotional_understand,child_zha,id_facility,child_height,child_observe_diligent,prov_best,id_enumerator,id_ward,teacher_emotional_total,child_observe_total,child_age
ID_L9JKBJLMK,61.806070843635894,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_diligent,mn_best,child_height,id_mn_best,id_enumerator,child_observe_attentive,teacher_social_peers,pri_fees_amount_pv,child_dateyear,child_dateweek,child_age,id_facility
ID_ZCMEZ9J1D,45.508983753088245,<BIAS>,child_age,child_zha,teacher_selfcare_total,id_mn_best,child_observe_concentrated,id_enumerator,quintile,facility_type,id_facility,child_height,child_observe_attentive,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_OZL0JA0FH,31.827147838831305,<BIAS>,id_facility,id_dc_best,child_dateweek,teacher_selfcare_total,teacher_emotional_understand,child_height,child_observe_diligent,id_ward,id_enumerator,child_observe_attentive,id_mn_best,longitude,child_age,child_observe_total
ID_W1TNT3GRG,40.586764543129085,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_diligent,mn_best,child_zha,child_observe_concentrated,id_mn_n,pri_time_open_minutes,latitude,pri_fees_amount_pv,id_mn_best,id_team,id_enumerator,child_age
ID_EO78K6JAR,40.459510078178155,<BIAS>,id_facility,longitude,latitude,id_ward,id_mn_best,teacher_emotional_total,teacher_emotional_met,language_assessment,teacher_social_peers,child_height,child_dateweek,child_observe_attentive,child_observe_diligent,child_observe_total
ID_GG9WIQ0CG,63.24931481183248,<BIAS>,child_dateweek,child_observe_total,mn_best,id_mn_best,child_observe_diligent,pri_time_close_hours,count_children_precovid,obs_area_3,count_toilets_children,teacher_selfcare_total,id_facility,teacher_emotional_total,count_register_year_2020,child_age
ID_JZEFKYXAV,38.10846128589959,<BIAS>,child_observe_total,teacher_emotional_total,child_observe_attentive,child_observe_diligent,child_zha,ses_proxy,child_height,id_enumerator,pri_year,latitude,mn_best,id_mn_best,longitude,child_age
ID_QA1OOY2G8,17.779223871124625,<BIAS>,child_enrolment_dateweek,id_ward,dc_best,teacher_social_total,id_prov,child_observe_attentive,teacher_social_assistance,id_team,teacher_emotional_total,child_observe_diligent,id_mn_best,mn_best,child_observe_total,id_dc_best
ID_EMK8OCWAH,27.461875711216404,<BIAS>,mn_best,id_dc_best,prov_best,child_observe_total,teacher_emotional_understand,teacher_social_assistance,id_ward,child_observe_diligent,longitude,child_observe_attentive,teacher_emotional_total,id_mn_best,id_enumerator,child_age
ID_NAHD74339,25.691558633809905,<BIAS>,id_facility,child_dateweek,teacher_social_assistance,teacher_social_total,child_observe_diligent,id_ward,teacher_emotional_understand,id_team,id_enumerator,child_observe_attentive,id_mn_best,teacher_emotional_total,child_observe_total,child_age
ID_BOWZ3YIOO,42.515379410667315,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,id_facility,pri_facilities,child_zha,child_height,child_dateweek,teacher_emotional_met,pri_fees_amount_pv,mn_best,teacher_emotional_total,id_enumerator,child_age
ID_MXOBC0CYK,59.41902227252254,<BIAS>,child_observe_total,child_age,child_observe_diligent,child_dobweek,child_height,child_zha,child_observe_attentive,facility_type,id_facility,id_mn_best,ses_proxy,id_mn_n,teacher_emotional_total,teacher_social_peers
ID_M143FEUB7,66.23410777437454,<BIAS>,child_age,child_observe_total,teacher_emotional_total,child_observe_diligent,id_enumerator,child_observe_attentive,child_height,child_observe_interested,id_facility,id_facility_n,id_prov,ses_proxy,mn_best,teacher_social_total
ID_6DPIOJQCP,50.47633396768004,<BIAS>,child_observe_total,child_zha,child_months_enrolment,child_observe_diligent,child_dateweek,longitude,delta_dayschild_datechild_enrolment_date,dc_best,teacher_social_nonaggressive,pri_fees_amount_pv,ses_proxy,id_enumerator,id_mn_best,mn_best
ID_J3IHCPIMI,33.860526158826964,<BIAS>,child_months_enrolment,child_age,teacher_social_total,teacher_emotional_total,child_dateweek,id_enumerator,prov_best,mn_best,id_team,id_prov,child_observe_diligent,id_dc_best,id_mn_best,child_observe_total
ID_FZRK4J9KM,66.58750819337438,<BIAS>,child_observe_total,id_facility,child_height,mn_best,child_observe_diligent,child_observe_attentive,child_dobday,id_mn_best,child_observe_concentrated,id_facility_n,child_zha,latitude,teacher_emotional_total,child_age
ID_HLBUOAQYR,36.84667812426883,<BIAS>,mn_best,child_observe_diligent,child_observe_attentive,child_dobday,id_mn_best,child_grant,child_observe_total,child_zha,count_register_year_2020,id_facility,obs_heating_census,id_ward,teacher_emotional_total,child_age
ID_10RWYRUNR,58.06945679256112,<BIAS>,child_age,teacher_emotional_total,id_mn_best,child_height,child_zha,mn_best,longitude,facility_type,id_dc_best,id_ward,child_observe_attentive,child_observe_diligent,id_enumerator,child_observe_total
ID_2TZCX6Z9V,38.19145647946892,<BIAS>,child_observe_diligent,ses_proxy,teacher_emotional_met,longitude,quintile,child_dateday,child_observe_total,child_dateweek,child_observe_attentive,id_mn_best,id_enumerator,teacher_emotional_total,mn_best,child_age
ID_RWTUYHWTO,62.92342699311531,<BIAS>,child_age,teacher_emotional_total,ses_proxy,child_observe_diligent,id_facility,quintile,id_enumerator,longitude,teacher_social_total,mn_best,child_observe_interested,child_height,child_observe_attentive,child_observe_total
ID_A39RYS3HX,48.68877990014736,<BIAS>,child_age,child_observe_total,teacher_emotional_total,child_observe_concentrated,teacher_social_assistance,child_dobweek,language_child,id_ward,id_mn_best,ses_proxy,child_height,child_zha,child_observe_diligent,id_enumerator
ID_7C8Y2CJBR,43.821210407711675,<BIAS>,child_age,id_facility,teacher_social_total,child_height,id_enumerator,child_observe_concentrated,child_dateweek,teacher_selfcare_total,id_mn_n,child_zha,teacher_emotional_total,child_observe_attentive,child_observe_diligent,child_observe_total
ID_FRVNI8YMR,69.3236020741847,<BIAS>,child_age,child_observe_total,ses_proxy,quintile,id_enumerator,id_dc_best,child_observe_diligent,child_observe_interested,id_dc_n,dc_best,teacher_social_total,mn_best,language_child,child_zha
ID_4JEAIUAUA,59.085709138357664,<BIAS>,child_age,child_observe_total,child_observe_attentive,child_zha,child_observe_interested,child_height,id_mn_best,child_observe_diligent,teacher_emotional_understand,teacher_emotional_total,quintile,ses_proxy,teacher_social_assistance,child_dobday
ID_SALADXKQT,24.333344126707058,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,child_dateweek,pri_fees_amount_pv,dc_best,child_height,id_team,id_enumerator,child_zha,mn_best,child_age,teacher_emotional_total,id_dc_best
ID_O0AG71MDY,40.811684308330754,<BIAS>,child_observe_total,mn_best,child_observe_diligent,child_observe_attentive,id_mn_best,id_team,child_observe_concentrated,id_ward,id_enumerator,child_dateweek,id_facility,child_height,teacher_emotional_total,child_age
ID_QGE7V5K75,62.16842255041227,<BIAS>,child_age,id_enumerator,facility_type,id_dc_best,child_observe_attentive,teacher_social_total,id_dc_n,child_zha,teacher_emotional_understand,language_child,child_height,teacher_emotional_total,child_observe_diligent,child_observe_total
ID_X97ZIQ7EP,38.68435854308014,<BIAS>,id_enumerator,child_observe_attentive,latitude,id_mn_best,ward_best,prov_best,dc_best,child_zha,pra_agency_order,child_observe_diligent,teacher_social_total,teacher_emotional_total,child_age,child_observe_total
ID_Q8S2W8XPA,32.27304482499921,<BIAS>,child_dateweek,teacher_emotional_understand,teacher_social_total,longitude,obs_heating_census,id_mn_n,prov_best,child_observe_concentrated,id_team,child_observe_attentive,id_mn_best,child_observe_diligent,child_age,child_observe_total
ID_QP8T95W8J,68.53035616935016,<BIAS>,child_age,child_observe_total,ses_proxy,teacher_emotional_total,id_enumerator,child_observe_attentive,child_observe_diligent,quintile,mn_best,id_facility,child_zha,id_dc_n,child_observe_interested,id_facility_n
ID_52RWH3K6I,32.23678743557905,<BIAS>,teacher_emotional_total,child_dateweek,id_ward,count_register_year_2018,pri_fees_amount_pv,pra_class_size,id_team,child_observe_diligent,child_observe_attentive,id_mn_best,child_height,child_zha,child_observe_total,child_age
ID_GH4W2DKQS,45.01453357953111,<BIAS>,id_enumerator,child_height,child_dobweek,child_zha,teacher_selfcare_total,id_mn_best,child_observe_attentive,child_age,child_observe_concentrated,id_facility,count_register_gender_female,child_observe_diligent,teacher_emotional_total,child_observe_total
ID_ZU4Y7EM9C,38.80401699517349,<BIAS>,child_dateday,facility_type,child_zha,id_ward,id_mn_n,child_dobweek,id_dc_best,id_ward_n,count_register_all,child_observe_diligent,child_observe_attentive,id_enumerator,teacher_emotional_total,child_observe_total
ID_MX4557TBH,54.59766855454901,<BIAS>,child_age,id_enumerator,child_observe_total,child_observe_diligent,ses_proxy,quintile,mn_best,id_mn_best,child_dateday,teacher_selfcare_total,language_child,language_assessment,child_height,teacher_emotional_total
ID_LY68RY4JJ,53.66343951751435,<BIAS>,child_zha,id_enumerator,pra_agency_questions,dc_best,child_observe_attentive,child_dobweek,id_facility,teacher_emotional_total,child_dateday,child_age,child_enrolment_datedayofweek,child_observe_diligent,id_mn_best,child_observe_total
ID_CU45XJ5DV,59.05033403374722,<BIAS>,child_age,ses_proxy,id_enumerator,child_observe_total,child_observe_interested,quintile,id_dc_best,child_observe_diligent,id_mn_best,id_facility,teacher_social_total,language_assessment,child_height,teacher_emotional_total
ID_A66BF9YH8,23.525471929481522,<BIAS>,id_mn_best,pri_language_7,id_enumerator,prov_best,id_mn_n,count_register_gender_female,teacher_emotional_total,count_register_year_2020,child_dateweek,id_ward,child_observe_diligent,child_observe_attentive,child_age,child_observe_total
ID_HSPOEP3KD,42.730919582031696,<BIAS>,id_enumerator,teacher_emotional_total,pri_fees_amount_pv,longitude,id_mn_best,pri_fees_amount,id_ward,teacher_social_assistance,language_child,child_dateweek,child_observe_attentive,child_age,child_observe_diligent,child_observe_total
ID_DEV35TSU5,68.40581530368615,<BIAS>,child_age,child_observe_total,teacher_emotional_total,id_enumerator,child_observe_diligent,id_mn_best,child_observe_interested,mn_best,child_height,quintile,child_zha,teacher_selfcare_total,ses_proxy,teacher_social_total
ID_FOINQRYBP,58.11830724886641,<BIAS>,child_observe_total,child_height,child_observe_diligent,mn_best,id_mn_best,child_observe_attentive,child_dateweek,teacher_selfcare_total,teacher_social_total,child_dateyear,child_zha,id_enumerator,child_age,teacher_emotional_total
ID_QLU47WOXG,27.943642075936406,<BIAS>,count_children_attendance,child_dobday,teacher_emotional_understand,teacher_social_peers,child_dateweek,child_observe_diligent,count_register_year_2020,prov_best,child_observe_attentive,id_mn_best,mn_best,id_enumerator,child_observe_total,child_age
ID_AXZQCM89S,57.16697330258398,<BIAS>,id_enumerator,teacher_emotional_total,longitude,child_enrolment_dateday,delta_dayschild_datechild_enrolment_date,prov_best,child_observe_attentive,language_assessment,teacher_social_total,child_observe_diligent,count_register_year_2020,id_mn_best,child_observe_total,child_age
ID_UEI4Q7E5L,62.71256013756323,<BIAS>,child_observe_total,child_zha,id_enumerator,child_observe_diligent,child_observe_attentive,pri_capacity,child_enrolment_datedayofweek,teacher_social_assistance,latitude,ses_proxy,obs_heating_census,teacher_emotional_total,id_mn_best,mn_best
ID_S23WCQAY9,38.108373085646186,<BIAS>,id_enumerator,child_dateweek,child_zha,longitude,pra_agency_questions,teacher_social_total,teacher_emotional_understand,child_observe_diligent,teacher_selfcare_total,mn_best,child_observe_attentive,id_mn_best,child_observe_total,child_age
ID_U3E297NA8,27.926224081743452,<BIAS>,id_mn_best,pri_clinic_time,dc_best,id_dc_best,teacher_emotional_understand,child_dateweek,id_team,pri_name_network_forum,mn_best,teacher_social_assistance,child_observe_attentive,teacher_emotional_total,child_observe_total,child_age
ID_TLX39P87H,29.20864315841097,<BIAS>,child_height,pri_clinic_time,child_zha,child_dateweek,teacher_selfcare_total,teacher_emotional_total,id_team,teacher_social_total,child_observe_diligent,id_mn_best,child_observe_attentive,id_enumerator,child_observe_total,child_age
ID_Z2IN7EBF0,55.26814033642436,<BIAS>,id_enumerator,id_team,child_observe_total,child_observe_diligent,pri_expense_maintenance,dc_best,count_children_attendance,child_dobday,teacher_emotional_total,child_dobweek,pri_amount_funding_dsd,id_mn_best,mn_best,pri_name_network_forum
ID_A9VYB3HAP,32.59634933962127,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,child_dateweek,obs_water,teacher_emotional_met,pri_fees_amount_pv,pri_name_network_forum,longitude,teacher_social_assistance,mn_best,id_mn_best,teacher_emotional_total,child_age
ID_8RSR63TDR,58.06862206974239,<BIAS>,child_observe_total,teacher_emotional_total,count_children_present,count_staff_all,mn_best,child_observe_diligent,count_staff_gender_female,id_mn_best,count_register_gender_female,prov_best,child_observe_attentive,obs_area_3,id_facility,child_age
ID_G8LXFG5SP,46.80628841997799,<BIAS>,id_mn_best,count_register_year_grader,dc_best,mn_best,child_observe_concentrated,id_dc_best,count_register_gender_female,count_children_attendance,teacher_social_total,child_dateweek,child_observe_diligent,child_height,child_observe_attentive,child_observe_total
ID_W8KOIY49Q,49.15464684316489,<BIAS>,id_enumerator,teacher_emotional_total,child_observe_total,mn_best,child_dateweek,id_mn_best,child_observe_attentive,delta_dayschild_datechild_enrolment_date,child_observe_concentrated,child_height,child_observe_diligent,pri_fees_amount_pv,id_team,child_age
ID_79GHY8Z5B,74.15965786676024,<BIAS>,child_observe_total,child_age,child_observe_diligent,child_observe_attentive,child_dobweek,longitude,child_zha,latitude,child_observe_interested,child_dobday,child_dateyear,teacher_social_peers,ses_proxy,teacher_emotional_total
ID_1NE8VRSON,41.05870593297919,<BIAS>,child_observe_total,child_observe_attentive,child_observe_diligent,pri_fees_amount_pv,pri_clinic_time,pra_class_attendance_precovid,count_register_year_2020,count_children_present,pri_amount_funding_dsd,longitude,teacher_emotional_total,id_mn_best,mn_best,child_age
ID_AN47TRU98,56.56805352233223,<BIAS>,child_age,child_height,child_observe_diligent,child_observe_attentive,teacher_social_assistance,facility_type,id_mn_best,teacher_emotional_understand,child_dobday,ses_proxy,language_child,teacher_selfcare_total,child_observe_total,teacher_emotional_total
ID_SNCCSAF4T,52.49976389312493,<BIAS>,child_observe_total,child_zha,child_observe_diligent,child_dateday,child_observe_attentive,child_dateweek,ses_proxy,pri_fees_amount_pv,teacher_emotional_met,mn_best,id_mn_best,id_enumerator,teacher_emotional_total,child_age
ID_P7XX71DOU,31.225124712619944,<BIAS>,id_mn_best,pri_fees_amount_pv,id_enumerator,pri_fees_amount,teacher_emotional_understand,pra_agency_order,child_dateweek,prov_best,child_observe_attentive,count_register_year_2020,id_ward,child_observe_diligent,child_age,child_observe_total
ID_FSQ52WIY8,52.476373951011965,<BIAS>,teacher_emotional_total,child_observe_total,child_zha,child_height,child_observe_diligent,child_dateday,id_ward,pri_fees_amount_pv,latitude,ses_proxy,child_age,id_enumerator,mn_best,longitude
ID_QE3DVIHMK,53.98069101814584,<BIAS>,id_mn_best,longitude,id_enumerator,child_age,child_dateday,child_dateweek,child_observe_attentive,teacher_selfcare_total,child_zha,pra_groupings_3,child_observe_concentrated,teacher_emotional_total,child_observe_diligent,child_observe_total
ID_V5RV7ZBQ0,65.19564936336002,<BIAS>,id_enumerator,latitude,dc_best,child_dateweek,delta_dayschild_datechild_enrolment_date,teacher_emotional_total,teacher_social_total,id_mn_best,longitude,pra_class_size,language_assessment,id_ward,child_observe_attentive,child_observe_total
ID_SS78PTNRJ,45.006092811596396,<BIAS>,child_observe_diligent,child_observe_total,count_register_all,child_observe_attentive,count_staff_gender_female,id_mn_best,count_children_present,count_register_gender_male,pri_fees_amount_pv,id_enumerator,mn_best,pri_name_network_forum,teacher_emotional_total,child_age
ID_MJTE36ZC6,47.38742583970947,<BIAS>,id_mn_best,id_enumerator,longitude,pri_capacity,child_dobweek,child_dateday,id_ward_n,teacher_selfcare_total,count_register_year_2020,child_observe_concentrated,child_observe_diligent,child_observe_attentive,teacher_emotional_total,child_observe_total
ID_4PMOMSD12,40.88472548370624,<BIAS>,child_observe_total,delta_dayschild_datechild_enrolment_date,child_observe_diligent,pri_expense_admin,longitude,child_observe_attentive,teacher_selfcare_total,teacher_emotional_met,id_team,mn_best,id_enumerator,id_mn_best,teacher_emotional_total,child_age
ID_473FVOOMF,61.59013452514109,<BIAS>,child_age,child_observe_total,ses_proxy,child_observe_diligent,pri_fees_amount_pv,child_dobweek,facility_type,quintile,pri_fees_amount,id_dc_best,child_zha,teacher_emotional_understand,teacher_emotional_total,child_height
ID_PPNIV7TLE,47.78756626800618,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,mn_best,id_mn_n,child_zha,count_children_present,child_observe_interested,longitude,teacher_emotional_met,id_facility,child_age,teacher_emotional_total,id_mn_best
ID_P1RH69GYO,41.97374868534431,<BIAS>,child_observe_diligent,mn_best,child_age,child_dobyear,child_observe_attentive,pra_agency_play,pri_facilities,obs_building,child_height,id_enumerator,teacher_emotional_total,child_observe_total,count_register_year_2020,child_zha
ID_9EOEKVOYD,42.37149558010267,<BIAS>,child_observe_total,child_observe_diligent,child_observe_attentive,child_dateweek,child_age,count_children_present,pra_agency_order,latitude,teacher_emotional_met,id_enumerator,id_mn_best,teacher_emotional_total,mn_best,id_dc_best
ID_MLI98T93U,64.6114045269887,<BIAS>,child_age,child_observe_total,child_observe_diligent,child_observe_attentive,child_height,mn_best,id_facility,child_observe_interested,id_mn_best,teacher_emotional_understand,ses_proxy,id_enumerator,child_dateweek,teacher_emotional_total
ID_K1CPW0PNS,59.76277326210772,<BIAS>,child_age,child_observe_total,id_enumerator,child_observe_attentive,child_observe_diligent,child_observe_interested,mn_best,id_mn_best,id_facility,ses_proxy,teacher_emotional_total,teacher_social_total,child_height,child_zha
ID_DJYXVVUS4,45.34034586412699,<BIAS>,child_observe_total,id_facility,child_observe_attentive,child_observe_diligent,pri_fees_amount_pv,child_height,pri_time_open_hours,pri_facilities,id_mn_best,teacher_social_peers,teacher_emotional_total,mn_best,child_age,id_team
ID_EY7I49PBQ,67.47620701752562,<BIAS>,child_age,child_observe_total,child_observe_diligent,id_enumerator,child_observe_attentive,child_observe_interested,child_height,mn_best,teacher_selfcare_total,teacher_social_peers,latitude,child_dateweek,facility_type,teacher_emotional_total
ID_2HW7CA9LD,49.91740577035829,<BIAS>,child_observe_total,mn_best,id_enumerator,child_observe_diligent,child_dobyear,count_children_precovid,id_mn_n,teacher_social_peers,count_children_present,id_mn_best,teacher_emotional_total,longitude,child_age,count_register_year_2020
ID_UWCU28B09,55.455219599150645,<BIAS>,child_age,id_enumerator,child_observe_total,child_observe_diligent,id_mn_best,id_prov,id_dc_n,facility_type,child_observe_interested,count_register_all,child_dateweek,id_facility,child_zha,teacher_emotional_total
ID_T35ZUX9FE,51.37736562866806,<BIAS>,child_age,ses_proxy,id_enumerator,teacher_social_total,child_observe_concentrated,child_zha,teacher_selfcare_total,id_mn_best,id_dc_best,child_height,child_observe_attentive,teacher_emotional_total,child_observe_diligent,child_observe_total
ID_07XHLCP68,64.2495037743348,<BIAS>,teacher_emotional_total,child_observe_total,id_enumerator,child_zha,child_height,child_observe_diligent,pra_class_space,teacher_emotional_met,pri_fees_amount_pv,ses_proxy,count_register_year_2020,id_mn_best,mn_best,child_age
ID_0ICPNDX5R,56.62414489955288,<BIAS>,child_observe_total,child_age,child_dobday,child_observe_diligent,id_enumerator,child_observe_attentive,mn_best,id_team,id_facility_n,child_dateweek,id_mn_best,child_height,child_zha,teacher_emotional_total
ID_911PIXSUB,42.76938342214847,<BIAS>,child_age,teacher_emotional_total,id_dc_best,id_mn_best,teacher_social_total,dc_best,child_observe_interested,child_height,id_enumerator,id_ward,child_observe_attentive,longitude,child_observe_diligent,child_observe_total
ID_J399S62UJ,61.06495096477224,<BIAS>,child_age,ses_proxy,child_zha,id_enumerator,quintile,child_observe_diligent,id_mn_best,child_height,id_dc_n,child_dobday,mn_best,id_facility,id_prov_n,child_observe_total
